star_id,id,observation_id,ra,dec,instrument,counts,iodine_in,bjd
155060,1426832,cnz.694,17.132206,32.105583,apf,742000000,t,2459399.80640889
155060,1426806,cny.498,17.132206,32.105583,apf,736000000,t,2459398.84773286
155060,1426758,j418.74,17.132206,32.105583,hires_j,250144,t,2459398.00151933
155060,1426735,cnx.296,17.132206,32.105583,apf,819000000,t,2459397.81244983
155060,1426713,cnw.100,17.132206,32.105583,apf,1000000000,t,2459396.8707628
155060,1426679,cnv.693,17.132206,32.105583,apf,790000000,t,2459395.81146177
155060,1426567,cnu.493,17.132206,32.105583,apf,911000000,t,2459394.79321274
155060,1426537,cjc.099,17.132206,32.105583,apf,153000000,t,2459272.91091923
155060,1426493,cnt.292,17.132206,32.105583,apf,892000000,t,2459393.78689571
155060,1426468,cns.096,17.132206,32.105583,apf,862000000,t,2459392.82667568
155060,1426441,cnr.695,17.132206,32.105583,apf,892000000,t,2459391.81961565
155060,1426416,cnq.496,17.132206,32.105583,apf,884000000,t,2459390.81904762
155060,1426391,cnp.297,17.132206,32.105583,apf,975000000,t,2459389.86649859
155060,1426301,j416.1496,17.132206,32.105583,hires_j,251580,t,2459389.90728514
155060,1426235,j416.1286,17.132206,32.105583,hires_j,250852,t,2459388.89443601
155060,1426224,cno.093,17.132206,32.105583,apf,851000000,t,2459388.78685656
155060,1426138,cnn.787,17.132206,32.105583,apf,744000000,t,2459387.81721053
155060,1426091,j416.886,17.132206,32.105583,hires_j,250892,t,2459386.8578432
155060,1426032,j416.696,17.132206,32.105583,hires_j,254396,t,2459385.92432993
155060,1425995,cnk.196,17.132206,32.105583,apf,548000000,t,2459384.81853745
155060,1425921,j416.485,17.132206,32.105583,hires_j,251416,t,2459384.88002971
155060,1425910,cnj.493,17.132206,32.105583,apf,566000000,t,2459383.82394742
155060,1425860,j416.282,17.132206,32.105583,hires_j,251436,t,2459383.99574996
155060,1425853,cni.292,17.132206,32.105583,apf,977000000,t,2459382.80156639
155060,1425809,cnh.088,17.132206,32.105583,apf,955000000,t,2459381.82155736
155060,1425792,cng.694,17.132206,32.105583,apf,836000000,t,2459380.78901333
155060,1425702,j416.63,17.132206,32.105583,hires_j,253356,t,2459381.96056011
155060,1425428,j415.86,17.132206,32.105583,hires_j,251408,t,2459376.85461271
155060,1425377,j414.330,17.132206,32.105583,hires_j,253560,t,2459375.13136282
155060,1425350,cmx.496,17.132206,32.105583,apf,802000000,t,2459371.82610407
155060,1425327,cmz.085,17.132206,32.105583,apf,746000000,t,2459373.75721612
155060,1425277,j414.105,17.132206,32.105583,hires_j,250492,t,2459373.96479697
155060,1425276,j414.81,17.132206,32.105583,hires_j,254216,t,2459373.81181087
155060,1425221,cmw.296,17.132206,32.105583,apf,975000000,t,2459370.83174404
155060,1425056,j413.770,17.132206,32.105583,hires_j,-1,t,2459369.13066018
155060,1425055,j413.701,17.132206,32.105583,hires_j,-1,t,2459368.79157572
155060,1425048,cmu.796,17.132206,32.105583,apf,790000000,t,2459368.85273198
155060,1424919,j413.555,17.132206,32.105583,hires_j,-1,t,2459368.13009438
155060,1424918,j413.500,17.132206,32.105583,hires_j,-1,t,2459367.85449261
155060,1424802,j413.307,17.132206,32.105583,hires_j,-1,t,2459367.13444661
155060,1424696,cmp.503,17.132206,32.105583,apf,639000000,t,2459363.86452183
155060,1424562,j412.164,17.132206,32.105583,hires_j,-1,t,2459364.12835355
155060,1424318,cmh.487,17.132206,32.105583,apf,445000000,t,2459355.8749506
155060,1424227,cmg.285,17.132206,32.105583,apf,24100000,t,2459354.73292357
155060,1424221,cmf.096,17.132206,32.105583,apf,763000000,t,2459353.82068954
155060,1424169,j409.90,17.132206,32.105583,hires_j,253784,t,2459353.89282073
155060,1424165,cme.690,17.132206,32.105583,apf,828000000,t,2459352.78630051
155060,1424139,cmd.494,17.132206,32.105583,apf,553000000,t,2459351.81941149
155060,1424112,cmc.288,17.132206,32.105583,apf,759000000,t,2459350.75764745
155060,1424098,cmb.088,17.132206,32.105583,apf,460000000,t,2459349.78407843
155060,1424065,cma.597,17.132206,32.105583,apf,805000000,t,2459348.7817814
155060,1424033,clz.392,17.132206,32.105583,apf,810000000,t,2459347.86368637
155060,1424001,cly.103,17.132206,32.105583,apf,736000000,t,2459346.81900234
155060,1423972,clx.628,17.132206,32.105583,apf,850000000,t,2459345.81100731
155060,1423949,clw.493,17.132206,32.105583,apf,671000000,t,2459344.75963128
155060,1423919,clv.295,17.132206,32.105583,apf,641000000,t,2459343.81356925
155060,1423889,clu.097,17.132206,32.105583,apf,475000000,t,2459342.91176623
155060,1423870,clt.687,17.132206,32.105583,apf,836000000,t,2459341.8052822
155060,1423851,cls.495,17.132206,32.105583,apf,845000000,t,2459340.76692317
155060,1423823,clr.299,17.132206,32.105583,apf,847000000,t,2459339.80549814
155060,1423795,clq.107,17.132206,32.105583,apf,787000000,t,2459338.85908511
155060,1423771,clp.797,17.132206,32.105583,apf,849000000,t,2459337.77752808
155060,1423742,clo.599,17.132206,32.105583,apf,362000000,t,2459336.83622805
155060,1423707,cln.391,17.132206,32.105583,apf,2140000,t,2459335.77582802
155060,1423681,clm.095,17.132206,32.105583,apf,256000000,t,2459334.76745299
155060,1423648,cll.697,17.132206,32.105583,apf,811000000,t,2459333.77393896
155060,1423618,clk.497,17.132206,32.105583,apf,885000000,t,2459332.79542394
155060,1423585,clj.301,17.132206,32.105583,apf,1000000000,t,2459331.93238791
155060,1423533,clf.288,17.132206,32.105583,apf,755000000,t,2459327.77959579
155060,1423512,cle.095,17.132206,32.105583,apf,799000000,t,2459326.86280377
155060,1423487,clc.497,17.132206,32.105583,apf,993000000,t,2459324.84261271
155060,1423459,clb.296,17.132206,32.105583,apf,847000000,t,2459323.81289768
155060,1423432,cla.101,17.132206,32.105583,apf,813000000,t,2459322.90368365
155060,1423407,ckz.791,17.132206,32.105583,apf,742000000,t,2459321.78341962
155060,1423399,cky.592,17.132206,32.105583,apf,683000000,t,2459320.80199059
155060,1423369,ckx.295,17.132206,32.105583,apf,681000000,t,2459319.80138256
155060,1423309,ckv.696,17.132206,32.105583,apf,727000000,f,2459317.88313051
155060,1423308,ckv.695,17.132206,32.105583,apf,709000000,f,2459317.86834951
155060,1423307,ckv.694,17.132206,32.105583,apf,768000000,f,2459317.85443651
155060,1423306,ckv.693,17.132206,32.105583,apf,699000000,f,2459317.83985251
155060,1423305,ckv.692,17.132206,32.105583,apf,619000000,f,2459317.82551251
155060,1423285,cku.488,17.132206,32.105583,apf,535000000,t,2459316.77345248
155060,1423257,ckt.295,17.132206,32.105583,apf,891000000,t,2459315.79305045
155060,1423230,cks.036,17.132206,32.105583,apf,445000000,t,2459314.89149442
155060,1423175,j407.94,17.132206,32.105583,hires_j,255468,t,2459314.15237601
155060,1423117,ckg.097,17.132206,32.105583,apf,1000000000,t,2459302.88163308
155060,1423087,ckf.695,17.132206,32.105583,apf,508000000,t,2459301.81765505
155060,1423049,j406.97,17.132206,32.105583,hires_j,119976,t,2459302.15506891
155060,1423023,cke.501,17.132206,32.105583,apf,894000000,t,2459300.87804602
155060,1422960,j405.89,17.132206,32.105583,hires_j,252780,t,2459300.08411602
155060,1422916,j404.190,17.132206,32.105583,hires_j,252568,t,2459297.16598598
155060,1422915,cjz.306,17.132206,32.105583,apf,897000000,t,2459295.97780788
155060,1422866,j404.84,17.132206,32.105583,hires_j,251404,t,2459296.16562007
155060,1422784,cje.605,17.132206,32.105583,apf,683000000,t,2459274.87694728
155060,1422732,cjb.700,17.132206,32.105583,apf,540000000,t,2459271.8986842
155060,1422466,j401.444,17.132206,32.105583,hires_j,254748,t,2459269.16706874
155060,1422357,j401.220,17.132206,32.105583,hires_j,251612,t,2459268.17416452
155060,1419369,j392.69,17.132206,32.105583,hires_j,250912,t,2459155.70117079
155060,1418788,j389.1688,17.132206,32.105583,hires_j,254180,t,2459122.84109525
155060,1418542,j389.1061,17.132206,32.105583,hires_j,250552,t,2459119.69683525
155060,1418457,j389.865,17.132206,32.105583,hires_j,250872,t,2459118.70244328
155060,1418275,j389.260,17.132206,32.105583,hires_j,254572,t,2459115.72964897
155060,1414700,j388.466,17.132206,32.105583,hires_j,250896,t,2459101.72390856
155060,1413379,j385.1276,17.132206,32.105583,hires_j,257020,f,2459092.78878028
155060,1413378,j385.665,17.132206,32.105583,hires_j,251704,t,2459089.72175535
155060,1413377,j385.477,17.132206,32.105583,hires_j,252128,t,2459088.78290745
155060,1412810,j384.282,17.132206,32.105583,hires_j,252836,t,2459078.79720311
155060,1412506,j383.469,17.132206,32.105583,hires_j,254560,t,2459072.8902867
155060,1411964,j381.72,17.132206,32.105583,hires_j,251344,f,2459063.99623713
156141,2054470,j509.262,17.155258,71.876667,hires_j,60144,t,2460068.048183
156141,1786839,djw.315,17.155258,71.876667,apf,231000000,t,2459968.96999845
156141,1704347,dhm.724,17.155258,71.876667,apf,152000000,t,2459906.81942075
156141,1688780,cxf.813,17.155258,71.876667,apf,308000000,t,2459639.89080988
156141,1676094,dcf.493,17.155258,71.876667,apf,471000000,t,2459769.7614744
156141,1675981,deb.308,17.155258,71.876667,apf,392000000,t,2459817.87848517
156141,1675931,ddz.601,17.155258,71.876667,apf,340000000,t,2459815.83433018
156141,1675901,dbs.686,17.155258,71.876667,apf,269000000,t,2459756.79799446
156141,1645592,j497.459,17.155258,71.876667,hires_j,60392,t,2459897.71520919
156141,1626420,dfq.112,17.155258,71.876667,apf,327000000,t,2459858.89705398
156141,1622059,dej.525,17.155258,71.876667,apf,250000000,t,2459826.02270414
156141,1606681,j488.74,17.155258,71.876667,hires_j,60324,t,2459828.74256243
156141,1597172,ded.812,17.155258,71.876667,apf,391000000,t,2459819.89440017
156141,1592342,dec.596,17.155258,71.876667,apf,369000000,t,2459818.79582817
156141,1587134,ddy.302,17.155258,71.876667,apf,535000000,t,2459814.82363019
156141,1584810,ddw.803,17.155258,71.876667,apf,421000000,t,2459812.8152062
156141,1583696,ddv.600,17.155258,71.876667,apf,379000000,t,2459811.8173192
156141,1582201,ddu.321,17.155258,71.876667,apf,450000000,t,2459810.99360021
156141,1572862,ddn.425,17.155258,71.876667,apf,457000000,t,2459803.99005424
156141,1569577,j482.173,17.155258,71.876667,hires_j,60068,t,2459800.82251112
156141,1556402,dda.386,17.155258,71.876667,apf,260000000,t,2459790.7168933
156141,1555377,dcz.193,17.155258,71.876667,apf,317000000,t,2459789.76910331
156141,1553950,dcy.685,17.155258,71.876667,apf,238000000,t,2459788.75792231
156141,1552539,dcx.490,17.155258,71.876667,apf,228000000,t,2459787.75011032
156141,1549720,dcv.093,17.155258,71.876667,apf,242000000,t,2459785.76980932
156141,1547279,dct.390,17.155258,71.876667,apf,354000000,t,2459783.76471833
156141,1547245,dcs.088,17.155258,71.876667,apf,398000000,t,2459782.77646734
156141,1547198,dcr.708,17.155258,71.876667,apf,387000000,t,2459781.76609734
156141,1547170,dcq.497,17.155258,71.876667,apf,375000000,t,2459780.77862235
156141,1547078,dcp.283,17.155258,71.876667,apf,18100000,t,2459779.73840435
156141,1547048,dco.087,17.155258,71.876667,apf,422000000,t,2459778.77620636
156141,1546991,dcm.593,17.155258,71.876667,apf,275000000,t,2459776.77584037
156141,1546923,dcl.396,17.155258,71.876667,apf,327000000,t,2459775.77382837
156141,1546888,dck.091,17.155258,71.876667,apf,318000000,t,2459774.77350737
156141,1546846,dcj.786,17.155258,71.876667,apf,119000000,t,2459773.76396138
156141,1546825,dci.590,17.155258,71.876667,apf,269000000,t,2459772.78064238
156141,1546790,dch.390,17.155258,71.876667,apf,214000000,t,2459771.77798339
156141,1546678,dcg.089,17.155258,71.876667,apf,326000000,t,2459770.78506939
156141,1546624,j476.273,17.155258,71.876667,hires_j,250032,t,2459770.01356844
156141,1546551,dce.495,17.155258,71.876667,apf,340000000,t,2459768.7780744
156141,1546527,dcd.294,17.155258,71.876667,apf,350000000,t,2459767.84018441
156141,1546497,dbu.309,17.155258,71.876667,apf,320000000,t,2459758.90010045
156141,1546472,dca.697,17.155258,71.876667,apf,306000000,t,2459764.80070642
156141,1546437,dbv.501,17.155258,71.876667,apf,242000000,t,2459759.79800044
156141,1546356,dbz.500,17.155258,71.876667,apf,542000000,t,2459763.79002842
156141,1546316,dby.296,17.155258,71.876667,apf,421000000,t,2459762.80393343
156141,1546290,dbx.089,17.155258,71.876667,apf,380000000,t,2459761.79342943
156141,1546270,dbw.796,17.155258,71.876667,apf,308000000,t,2459760.78858544
156141,1546194,dbt.086,17.155258,71.876667,apf,169000000,t,2459757.77426145
156141,1546136,dbr.388,17.155258,71.876667,apf,350000000,t,2459755.80224746
156141,1546101,dbq.086,17.155258,71.876667,apf,344000000,t,2459754.80064546
156141,1546064,dbp.783,17.155258,71.876667,apf,276000000,t,2459753.79669347
156141,1546043,dbo.586,17.155258,71.876667,apf,282000000,t,2459752.79255647
156141,1545990,dbm.087,17.155258,71.876667,apf,408000000,t,2459750.79832248
156141,1545912,dbl.689,17.155258,71.876667,apf,356000000,t,2459749.80816749
156141,1545753,dbi.089,17.155258,71.876667,apf,331000000,t,2459746.8314645
156141,1545724,dbh.692,17.155258,71.876667,apf,383000000,t,2459745.8718885
156141,1545590,dbg.489,17.155258,71.876667,apf,241000000,t,2459744.82504451
156141,1545581,dbf.282,17.155258,71.876667,apf,541000000,t,2459743.85962451
156141,1545534,dbe.048,17.155258,71.876667,apf,233000000,t,2459742.80891452
156141,1545448,dbd.688,17.155258,71.876667,apf,230000000,t,2459741.79667752
156141,1545351,j469.696,17.155258,71.876667,hires_j,250960,t,2459740.90631518
156141,1545225,dbb.290,17.155258,71.876667,apf,452000000,t,2459739.85426353
156141,1545201,dba.088,17.155258,71.876667,apf,288000000,t,2459738.81158753
156141,1545146,j469.293,17.155258,71.876667,hires_j,250540,t,2459738.9325591
156141,1543905,daz.689,17.155258,71.876667,apf,232000000,t,2459737.81867954
156141,1540284,dav.744,17.155258,71.876667,apf,212000000,t,2459733.84224655
156141,1540283,dau.589,17.155258,71.876667,apf,541000000,t,2459732.81907256
156141,1540282,dat.287,17.155258,71.876667,apf,326000000,t,2459731.80988156
156141,1540281,dar.089,17.155258,71.876667,apf,541000000,t,2459729.82718057
156141,1540280,dan.089,17.155258,71.876667,apf,347000000,t,2459725.83501059
156141,1540279,dam.789,17.155258,71.876667,apf,344000000,t,2459724.84077259
156141,1540278,dal.489,17.155258,71.876667,apf,266000000,t,2459723.82506559
156141,1540277,dak.291,17.155258,71.876667,apf,388000000,t,2459722.8521016
156141,1540276,dai.689,17.155258,71.876667,apf,290000000,t,2459720.82576861
156141,1540275,dah.491,17.155258,71.876667,apf,229000000,t,2459719.84275861
156141,1540274,dag.288,17.155258,71.876667,apf,367000000,t,2459718.87957461
156141,1512743,dae.690,17.155258,71.876667,apf,215000000,t,2459716.86258262
156141,1512541,dad.489,17.155258,71.876667,apf,441000000,t,2459715.83194663
156141,1511452,dac.307,17.155258,71.876667,apf,419000000,t,2459714.98311363
156141,1510371,dab.092,17.155258,71.876667,apf,397000000,t,2459713.86673663
156141,1507766,czz.492,17.155258,71.876667,apf,541000000,t,2459711.85100764
156141,1506376,j463.84,17.155258,71.876667,hires_j,250596,t,2459710.12760108
156141,1502101,czt.085,17.155258,71.876667,apf,418000000,t,2459705.92253466
156141,1501011,czr.490,17.155258,71.876667,apf,297000000,t,2459703.85011667
156141,1498860,czp.290,17.155258,71.876667,apf,320000000,t,2459701.84158668
156141,1497759,czo.085,17.155258,71.876667,apf,512000000,t,2459700.79152968
156141,1495579,czm.496,17.155258,71.876667,apf,379000000,t,2459698.94930669
156141,1494504,czl.290,17.155258,71.876667,apf,11200000,t,2459697.81156569
156141,1493436,czk.088,17.155258,71.876667,apf,540000000,t,2459696.8121907
156141,1492349,czj.789,17.155258,71.876667,apf,127000000,t,2459695.9085557
156141,1491286,czi.490,17.155258,71.876667,apf,303000000,t,2459694.8161957
156141,1490113,czh.293,17.155258,71.876667,apf,225000000,t,2459693.88317471
156141,1485817,czd.289,17.155258,71.876667,apf,273000000,t,2459689.92226072
156141,1482553,cza.384,17.155258,71.876667,apf,320000000,t,2459686.92065273
156141,1476142,cyu.492,17.155258,71.876667,apf,541000000,t,2459680.84671975
156141,1476114,j458.187,17.155258,71.876667,hires_j,192640,t,2459681.11373047
156141,1473977,cys.093,17.155258,71.876667,apf,376000000,t,2459678.87470576
156141,1472904,cyr.692,17.155258,71.876667,apf,354000000,t,2459677.87461276
156141,1470731,cyp.305,17.155258,71.876667,apf,410000000,t,2459675.86405677
156141,1469655,cyo.029,17.155258,71.876667,apf,513000000,t,2459674.86705477
156141,1468567,cyn.698,17.155258,71.876667,apf,935000000,t,2459673.88213478
156141,1467504,cym.488,17.155258,71.876667,apf,48300000,t,2459672.85538678
156141,1466426,j457.102,17.155258,71.876667,hires_j,250584,t,2459672.15486229
156141,1466390,cyl.296,17.155258,71.876667,apf,331000000,t,2459671.88871978
156141,1460041,cyd.496,17.155258,71.876667,apf,471000000,t,2459663.91761281
156141,1457871,j456.316,17.155258,71.876667,hires_j,250340,t,2459662.15558252
156141,1456751,j456.123,17.155258,71.876667,hires_j,250124,t,2459661.16031454
156141,1453630,cxx.093,17.155258,71.876667,apf,9330000,t,2459657.91014983
156141,1452575,j455.99,17.155258,71.876667,hires_j,250848,t,2459657.06571354
156141,1452523,cxw.696,17.155258,71.876667,apf,309000000,t,2459656.89117783
156141,1451471,cxv.516,17.155258,71.876667,apf,14800000,t,2459656.05841984
156141,1450375,j454.139,17.155258,71.876667,hires_j,250772,t,2459655.16632142
156141,1450329,cxu.288,17.155258,71.876667,apf,510000000,t,2459654.92796684
156141,1445042,cxp.094,17.155258,71.876667,apf,541000000,t,2459649.95689985
156141,1444004,cxo.693,17.155258,71.876667,apf,520000000,t,2459648.84253486
156141,1441909,cxm.123,17.155258,71.876667,apf,306000000,t,2459647.02975986
156141,1436755,cxh.602,17.155258,71.876667,apf,61600000,t,2459641.94464888
156141,1436709,cxg.243,17.155258,71.876667,apf,231000000,t,2459640.98988788
156141,1436463,j452.146,17.155258,71.876667,hires_j,250292,t,2459632.12447047
156141,1436396,cww.717,17.155258,71.876667,apf,272000000,t,2459631.07606091
156141,1436101,cwp.694,17.155258,71.876667,apf,221000000,t,2459623.72769293
156141,1435904,cwl.595,17.155258,71.876667,apf,331000000,t,2459619.96460494
156141,1435878,cwk.399,17.155258,71.876667,apf,405000000,t,2459618.86324194
156141,1435846,cwj.094,17.155258,71.876667,apf,233000000,t,2459617.75466894
156141,1435670,cwc.116,17.155258,71.876667,apf,82500000,t,2459611.04197496
156141,1435625,cwb.587,17.155258,71.876667,apf,178000000,t,2459609.61713897
156141,1435590,cwa.338,17.155258,71.876667,apf,276000000,t,2459608.79240597
156141,1435546,cvz.115,17.155258,71.876667,apf,124000000,t,2459608.05000997
156141,1435460,cvp.295,17.155258,71.876667,apf,532000000,t,2459597.817252
156141,1435418,cvy.705,17.155258,71.876667,apf,538000000,t,2459606.76793897
156141,1435364,cvx.417,17.155258,71.876667,apf,251000000,t,2459606.05854197
156141,1435318,cvw.098,17.155258,71.876667,apf,269000000,t,2459604.80802098
156141,1435160,cvu.585,17.155258,71.876667,apf,540000000,t,2459602.62692098
156141,1435135,cvs.140,17.155258,71.876667,apf,478000000,t,2459601.06855199
156141,1435077,cvr.796,17.155258,71.876667,apf,341000000,t,2459600.08415299
156141,1435009,cvo.085,17.155258,71.876667,apf,215000,t,2459596.864184
156141,1434915,cvm.304,17.155258,71.876667,apf,124000000,t,2459594.801946
156141,1434865,cvl.085,17.155258,71.876667,apf,84100000,t,2459593.82048501
156141,1434156,cul.611,17.155258,71.876667,apf,528000000,t,2459567.89781307
156141,1434111,cuk.317,17.155258,71.876667,apf,388000000,t,2459567.05180007
156141,1433981,cue.798,17.155258,71.876667,apf,350000000,t,2459560.70367008
156141,1433862,ctx.088,17.155258,71.876667,apf,324000000,t,2459553.6122291
156141,1433839,ctw.693,17.155258,71.876667,apf,382000000,t,2459552.6637251
156141,1433780,ctv.391,17.155258,71.876667,apf,298000000,t,2459551.6146641
156141,1433724,ctu.102,17.155258,71.876667,apf,285000000,t,2459550.77139211
156141,1433686,ctt.699,17.155258,71.876667,apf,485000000,t,2459549.93044611
156141,1433655,cts.397,17.155258,71.876667,apf,351000000,t,2459548.73092011
156141,1433544,ctr.110,17.155258,71.876667,apf,366000000,t,2459547.76975311
156141,1433497,ctq.601,17.155258,71.876667,apf,188000000,t,2459546.74908311
156141,1433373,ctp.390,17.155258,71.876667,apf,138000000,t,2459545.78925812
156141,1433114,j442.673,17.155258,71.876667,hires_j,250536,t,2459543.68565932
156141,1433077,ctn.619,17.155258,71.876667,apf,181000000,t,2459543.95719012
156141,1433009,j442.468,17.155258,71.876667,hires_j,250188,t,2459542.68861168
156141,1432909,j442.268,17.155258,71.876667,hires_j,250468,t,2459541.6867259
156141,1432862,ctl.116,17.155258,71.876667,apf,542000000,t,2459541.95993512
156141,1432819,ctk.810,17.155258,71.876667,apf,238000000,t,2459540.78067513
156141,1432596,ctg.611,17.155258,71.876667,apf,227000000,t,2459536.78678814
156141,1432540,ctf.315,17.155258,71.876667,apf,279000000,t,2459535.97033214
156141,1432484,ctd.707,17.155258,71.876667,apf,41300000,t,2459533.77096714
156141,1432445,ctc.416,17.155258,71.876667,apf,307000000,t,2459533.00092314
156141,1432401,ctb.111,17.155258,71.876667,apf,291000000,t,2459531.83712515
156141,1432334,cta.812,17.155258,71.876667,apf,228000000,t,2459530.82293515
156141,1432188,csw.104,17.155258,71.876667,apf,353000000,t,2459526.74598916
156141,1432121,csu.606,17.155258,71.876667,apf,95700000,t,2459524.79727416
156141,1431962,cso.105,17.155258,71.876667,apf,542000000,t,2459519.00780617
156141,1431930,csn.820,17.155258,71.876667,apf,218000000,t,2459517.81940118
156141,1431873,j439.67,17.155258,71.876667,hires_j,250364,t,2459516.69404039
156141,1431718,j438.71,17.155258,71.876667,hires_j,250752,t,2459513.71729148
156141,1431542,j436.72,17.155258,71.876667,hires_j,250544,t,2459508.69794816
156141,1431500,j435.75,17.155258,71.876667,hires_j,250800,t,2459506.70788939
156141,1431467,j434.364,17.155258,71.876667,hires_j,250064,t,2459504.75703318
156141,1431264,crx.799,17.155258,71.876667,apf,168000000,t,2459501.91213821
156141,1431215,j433.131,17.155258,71.876667,hires_j,250752,t,2459498.71625639
156141,1431186,cru.115,17.155258,71.876667,apf,460000000,t,2459498.86555221
156141,1430938,j432.73,17.155258,71.876667,hires_j,250512,t,2459489.75415347
156141,1430891,crj.097,17.155258,71.876667,apf,365000000,t,2459487.95595123
156141,1430662,j431.272,17.155258,71.876667,hires_j,250204,t,2459482.79346595
156141,1430440,j429.965,17.155258,71.876667,hires_j,250024,t,2459476.70956403
156141,1430408,j429.864,17.155258,71.876667,hires_j,250672,t,2459475.71105862
156141,1430348,j429.774,17.155258,71.876667,hires_j,223024,t,2459474.80221914
156141,1430178,cqn.413,17.155258,71.876667,apf,237000000,t,2459465.93423828
156141,1430037,j429.264,17.155258,71.876667,hires_j,251048,t,2459471.71429825
156141,1430011,cqt.419,17.155258,71.876667,apf,290000000,t,2459471.97063126
156141,1429969,j429.170,17.155258,71.876667,hires_j,250104,t,2459470.72176655
156141,1429926,cqq.318,17.155258,71.876667,apf,160000000,t,2459468.97921627
156141,1429864,cql.725,17.155258,71.876667,apf,217000000,t,2459464.00617928
156141,1429836,cqs.112,17.155258,71.876667,apf,279000000,t,2459470.90827227
156141,1429473,j428.291,17.155258,71.876667,hires_j,250508,t,2459456.84881362
156141,1429412,j428.73,17.155258,71.876667,hires_j,250236,t,2459455.73465051
156141,1429314,j427.880,17.155258,71.876667,hires_j,250048,t,2459452.83980695
156141,1429271,j427.694,17.155258,71.876667,hires_j,250284,t,2459451.88369047
156141,1429196,j427.484,17.155258,71.876667,hires_j,250720,t,2459450.88139291
156141,1429139,j427.290,17.155258,71.876667,hires_j,250024,t,2459449.86768448
156141,1428856,j426.89,17.155258,71.876667,hires_j,250296,t,2459443.86894012
156141,1428758,j425.172,17.155258,71.876667,hires_j,250028,t,2459441.90748629
156141,1428585,j424.83,17.155258,71.876667,hires_j,250024,t,2459435.81673677
156141,1428347,cpb.693,17.155258,71.876667,apf,459000000,t,2459427.76313434
156141,1428289,cpa.494,17.155258,71.876667,apf,66000000,t,2459426.84890934
156141,1428264,coz.290,17.155258,71.876667,apf,482000000,t,2459425.81772834
156141,1428245,coy.090,17.155258,71.876667,apf,482000000,t,2459424.75066734
156141,1428209,j422.169,17.155258,71.876667,hires_j,250424,t,2459422.91974063
156141,1428175,cov.290,17.155258,71.876667,apf,439000000,t,2459421.76175435
156141,1428139,j421.1387,17.155258,71.876667,hires_j,250560,t,2459420.85614198
156141,1428104,cou.091,17.155258,71.876667,apf,435000000,t,2459420.75978735
156141,1428066,cot.690,17.155258,71.876667,apf,481000000,t,2459419.76935935
156141,1428041,cos.485,17.155258,71.876667,apf,447000000,t,2459418.75716135
156141,1427915,cor.292,17.155258,71.876667,apf,462000000,t,2459417.79134035
156141,1427846,coq.090,17.155258,71.876667,apf,292000000,t,2459416.74959336
156141,1427803,cop.691,17.155258,71.876667,apf,495000000,t,2459415.76890036
156141,1427715,j421.565,17.155258,71.876667,hires_j,141960,t,2459414.99617047
156141,1427684,coo.492,17.155258,71.876667,apf,84800000,t,2459414.76524436
156141,1427653,j421.371,17.155258,71.876667,hires_j,250628,t,2459413.95589418
156141,1427626,con.290,17.155258,71.876667,apf,404000000,t,2459413.77393836
156141,1427608,j421.277,17.155258,71.876667,hires_j,250292,t,2459412.97706496
156141,1427584,com.091,17.155258,71.876667,apf,475000000,t,2459412.76716936
156141,1427554,j421.108,17.155258,71.876667,hires_j,250292,t,2459412.02640686
156141,1427496,col.692,17.155258,71.876667,apf,522000000,t,2459411.76371136
156141,1427378,j420.865,17.155258,71.876667,hires_j,250044,t,2459409.97989561
156141,1427329,coi.690,17.155258,71.876667,apf,464000000,t,2459408.77335937
156141,1427295,j420.766,17.155258,71.876667,hires_j,250264,t,2459408.98291922
156141,1427229,coh.490,17.155258,71.876667,apf,1110000,t,2459407.76498237
156141,1427175,j420.396,17.155258,71.876667,hires_j,250168,t,2459406.91761225
156141,1427128,cog.286,17.155258,71.876667,apf,368000000,t,2459406.75439537
156141,1427105,cof.090,17.155258,71.876667,apf,478000000,t,2459405.77371537
156141,1427038,j420.69,17.155258,71.876667,hires_j,250200,t,2459404.99813956
156141,1427006,coe.791,17.155258,71.876667,apf,358000000,t,2459404.77799037
156141,1426957,cob.292,17.155258,71.876667,apf,482000000,t,2459401.75656638
156141,1426956,coc.493,17.155258,71.876667,apf,430000000,t,2459402.78006938
156141,1426865,j419.95,17.155258,71.876667,hires_j,250056,t,2459399.88229189
156141,1426830,cnz.693,17.155258,71.876667,apf,419000000,t,2459399.78664438
156141,1426803,cny.495,17.155258,71.876667,apf,484000000,t,2459398.78961138
156141,1426732,cnx.295,17.155258,71.876667,apf,523000000,t,2459397.79349338
156141,1426710,cnw.099,17.155258,71.876667,apf,243000000,t,2459396.84831338
156141,1426677,cnv.691,17.155258,71.876667,apf,426000000,t,2459395.77380439
156141,1426565,cnu.492,17.155258,71.876667,apf,541000000,t,2459394.77596339
156141,1426488,cnt.291,17.155258,71.876667,apf,376000000,t,2459393.76756539
156141,1426465,cns.095,17.155258,71.876667,apf,271000000,t,2459392.80754739
156141,1426439,cnr.694,17.155258,71.876667,apf,293000000,t,2459391.80013439
156141,1426414,cnq.495,17.155258,71.876667,apf,396000000,t,2459390.80070739
156141,1426389,cnp.295,17.155258,71.876667,apf,246000000,t,2459389.82389639
156141,1426342,j416.1494,17.155258,71.876667,hires_j,250556,t,2459389.89719522
