star_id,observation_id,instrument,ra_new,dec_new,vmag_new,counts,teff,vsini,logrhk,sval,bjd
25463,j446.92,hires_j,4.0498472,9.2088889,nan,253836,,,-5.19290210125599,0.1319,2459587.80535666
219134,j856.133,hires_j,23.221382,57.168355,5.57000017166138,402428,,,-4.95466761095573,0.2447,2455516.80094098
T001723,coz.298,apf,7.7864806,68.476667,9.65999984741211,6920000,,,,,2459425.92234071
97658,j90.725,hires_j,11.242545,25.710385,7.71400022506714,252440,,,-4.95599164209457,0.179,2455320.85906908
63935,bsy.412,apf,7.8616778,9.3865,nan,132000000,,,-5.09968974336353,0.146844794072,2458853.00443605
T001710,det.134,apf,6.2855889,76.210833,9.53999996185303,62100000,,,,,2459836.01206238
156141,ded.812,apf,17.155258,71.876667,8.85999965667725,391000000,,,,,2459819.89440017
T001288,j369.318,hires_j,20.877803,65.608611,10.4399995803833,60100,,,-4.65255131483809,0.2256,2459004.07333038
T001759,j420.776,hires_j,21.790111,62.753611,nan,80056,,,-4.66733677924432,1.107,2459409.10573512
97658,bbw.249,apf,11.242545,25.710385,7.71400022506714,1000000000,,,-4.93954353095097,0.183220124771,2458107.04337369
219134,abi.165,apf,23.221382,57.168355,5.57000017166138,387000000,,,-4.94048308624663,0.252033655468,2456591.7592607
75732,j18.636,hires_j,8.8766142,28.330819,nan,413448,,,-4.94906577740098,0.192,2453841.80429021
25463,j442.1203,hires_j,4.0498472,9.2088889,nan,250376,,,-5.20254940532757,0.1311,2459545.89170268
219134,j184.92,hires_j,23.221382,57.168355,5.57000017166138,266516,,,-5.03594140845777,0.207,2456613.80214033
219134,j259.332,hires_j,23.221382,57.168355,5.57000017166138,254748,,,-4.95427456863964,0.2449,2457934.08021491
191939,bym.497,apf,20.134869,66.850722,nan,262000000,,,-5.06737877181504,0.152907446785,2458996.90561048
HIP97166,cbg.488,apf,19.749611,74.062667,9.85000038146973,219000000,,,-4.92422178725012,0.211381960781,2459068.76283234
97658,axt.199,apf,11.242545,25.710385,7.71400022506714,500000000,,,-4.94847370416342,0.180909072297,2457903.69677831
75732,j161.358,hires_j,8.8766142,28.330819,nan,257668,,,-5.08086791542088,0.156,2456209.13099306
332231,cbe.096,apf,20.449408,33.744167,8.5600004196167,264000000,,,-5.22677744927418,0.130131803275,2459066.84297281
T001246,j452.145,hires_j,16.741058,70.429722,11.6300001144409,60052,,,-5.04508897858568,0.1643,2459632.11517922
219134,j259.337,hires_j,23.221382,57.168355,5.57000017166138,257384,,,-4.9527059468325,0.2457,2457934.08329308
HTR155-001,j218.576,hires_j,19.847261,48.080307,nan,125012,,,-4.6927254310645,0.4715,2457355.77681936
95072,cwn.094,apf,10.98515,40.98372,nan,540000000,,,,,2459621.8784286
97658,j187.428,hires_j,11.242545,25.710385,7.71400022506714,250136,,,-4.87636775141989,0.201,2456709.96499353
T001824,clm.104,apf,13.18208,61.74485,9.72000026702881,33300000,,,,,2459334.84085633
219134,j08.2032,hires_j,23.221382,57.168355,5.57000017166138,504224,,,-4.87692768553116,0.288,2453552.04994586
97658,j70.431,hires_j,11.242545,25.710385,7.71400022506714,250984,,,-4.98899261505692,0.171,2454984.90168918
97658,j136.134,hires_j,11.242545,25.710385,7.71400022506714,250388,,,-4.98899261505692,0.171,2455871.1194989
T001258,cag.505,apf,13.965622,79.583056,9.63000011444092,111000000,,,-5.00362170928803,0.153902973124,2459042.93249727
156141,cmu.795,apf,17.155258,71.876667,8.85999965667725,540000000,,,,,2459368.83340242
97658,j186.209,hires_j,11.242545,25.710385,7.71400022506714,252588,,,-4.86785389490928,0.2036,2456674.92961865
K00244,j151.137,hires_j,19.109222,39.487888,10.7700004577637,125108,,,-5.20672634420921,0.131,2456080.04962217
146757,dat.286,apf,16.232589,63.533333,nan,257000000,,,,,2459731.78788804
1300,j370.146,hires_j,0.29056667,42.281944,9.27000045776367,250212,,,-5.2222824849917,0.1305,2459007.10067807
63935,btr.497,apf,7.8616778,9.3865,nan,297000000,,,-5.04421111678033,0.155639189057,2458871.73743527
235088,j469.732,hires_j,20.040906,53.376472,nan,250804,,,-4.60489477505049,0.4318,2459741.05752253
T001386,j362.23,hires_j,22.300272,54.318889,10.6099996566772,125080,,,-5.12352521451577,0.1432,2458869.76097218
237566,j446.96,hires_j,7.0055556,56.824167,9.40999984741211,250212,,,-5.14584940014695,0.1379,2459587.84549389
97658,bhp.282,apf,11.242545,25.710385,7.71400022506714,856000000,,,-4.90820957805268,0.19171552247,2458415.0230398
75732,j91.116,hires_j,8.8766142,28.330819,nan,254500,,,-5.05191272498506,0.163,2455342.85190368
T001723,ctq.610,apf,7.7864806,68.476667,9.65999984741211,287000000,,,,,2459546.89843557
12572,dcp.299,apf,2.0602583,21.280611,nan,243000000,,,,,2459779.91252953
T001710,cpa.496,apf,6.2855889,76.210833,9.53999996185303,79900000,,,,,2459426.88486424
T001249,j477.75,hires_j,13.370772,66.308333,11.0900001525879,60020,,,-5.0935624822981,0.1485,2459771.81293008
25463,j385.1323,hires_j,4.0498472,9.2088889,nan,132804,,,-5.40170877291401,0.118,2459093.07807399
25463,buy.089,apf,4.0498472,9.2088889,nan,1020000000,,,-5.28982612474225,0.124616014259,2458904.72748693
191939,cpm.411,apf,20.134869,66.850722,nan,91400000,,,-4.76029992028677,0.231422250433,2459439.00209952
TIC142381532,clm.114,apf,13.081314,63.753056,10.7299995422363,22100000,,,-4.85211875959,0.327315218108,2459334.94275798
HIP97166,cop.700,apf,19.749611,74.062667,9.85000038146973,211000000,,,-4.93275507054147,0.208148399044,2459415.91160127
219134,ddn.408,apf,23.221382,57.168355,5.57000017166138,1000000000,,,,,2459803.83766974
93963,j469.470,hires_j,10.85178,25.64106,9.18000030517578,250596,,,-4.77596489253196,0.1985,2459739.76381434
219134,awn.214,apf,23.221382,57.168355,5.57000017166138,216000000,,,-4.91595773766398,0.265292761495,2457849.0070457
T001136,cfd.121,apf,12.812328,64.855,9.52999973297119,203000000,,,-4.46959222455353,0.334842319252,2459169.97914444
237566,ctf.319,apf,7.0055556,56.824167,9.40999984741211,240000000,,,,,2459536.04703675
T001444,j385.699,hires_j,20.364994,70.943611,10.9399995803833,125072,,,-5.10223649716627,0.147,2459090.03966747
T001288,j444.275,hires_j,20.877803,65.608611,10.4399995803833,60152,,,-4.88826308626306,0.1709,2459574.74304082
1300,bzq.704,apf,0.29056667,42.281944,9.27000045776367,239000000,,,-5.28356312981923,0.125794102611,2459026.94879435
75732,j87.96,hires_j,8.8766142,28.330819,nan,130108,,,-5.04398241738862,0.165,2455284.86403159
219134,akf.193,apf,23.221382,57.168355,5.57000017166138,701000000,,,-4.93160181228564,0.256748877476,2457211.73891435
95072,cvs.111,apf,10.98515,40.98372,nan,540000000,,,,,2459600.81632377
T001691,j389.1292,hires_j,18.160275,86.860278,nan,60096,,,-4.86729350706795,0.1898,2459120.84387487
158259,j374.284,hires_j,17.423349,52.790684,6.46999979019165,255436,,,-4.99249119465477,0.1589,2459025.83871237
95072,j396.482,hires_j,10.98515,40.98372,nan,251700,,,-5.03628758451613,0.1557,2459210.02990858
207897,ctk.817,apf,21.679105,84.333485,nan,540000000,,,,,2459540.83594099
219134,abn.157,apf,23.221382,57.168355,5.57000017166138,382000000,,,-4.98950509278755,0.227672981954,2456610.60351909
149026,j08.629,hires_j,16.508228,38.34731,8.14000034332275,140312,,,-5.02310875498365,0.154,2453548.06702229
155060,dbx.094,apf,17.132206,32.105583,nan,692000000,,,,,2459761.89331505
219134,j08.257,hires_j,23.221382,57.168355,5.57000017166138,514036,,,-4.88022792150454,0.286,2453547.09768822
25463,j363.95,hires_j,4.0498472,9.2088889,nan,251840,,,-5.39028694145301,0.1186,2458878.86444802
146757,cxh.623,apf,16.232589,63.533333,nan,97400000,,,,,2459642.0427727
T001758,j486.501,hires_j,23.649439,75.685,10.789999961853,60112,,,-4.95013405732108,0.1729,2459825.020278
75732,adh.183,apf,8.8766142,28.330819,nan,332000000,,,-4.98124324325541,0.182178492335,2456740.74548019
T002076,j402.118,hires_j,14.4928,39.7904,9.14000034332275,250872,,,-4.41741926470913,0.4931,2459271.99092323
63935,cwj.090,apf,7.8616778,9.3865,nan,382000000,,,-5.03592047142098,0.157052587407,2459617.6823619
97658,j136.137,hires_j,11.242545,25.710385,7.71400022506714,250404,,,-4.94423534378986,0.182,2455871.13259103
T001824,cmq.693,apf,13.18208,61.74485,9.72000026702881,272000000,,,,,2459364.78266354
63935,cvj.403,apf,7.8616778,9.3865,nan,80600000,,,-4.65687233583087,0.261219911889,2459591.69483378
155060,j416.282,hires_j,17.132206,32.105583,nan,251436,,,-5.08052364161208,0.1447,2459383.99574996
T002076,j429.968,hires_j,14.4928,39.7904,9.14000034332275,250240,,,-4.39165189730356,0.5188,2459476.7177867
T001347,j469.289,hires_j,18.688444,70.29,11.1700000762939,60048,,,-4.5995951764105,0.3263,2459738.90364341
6061,dco.099,apf,1.039875,37.185278,8.84000015258789,383000000,,,-4.92951986689868,0.166651416584,2459778.91060626
191939,j389.1299,hires_j,20.134869,66.850722,nan,250016,,,-5.10234200122468,0.147,2459120.95546824
T001258,bts.812,apf,13.965622,79.583056,9.63000011444092,88700000,,,-5.28660883441221,0.125576969189,2458872.83302175
95072,j396.106,hires_j,10.98515,40.98372,nan,252104,,,-5.0025656424613,0.1613,2459208.0429861
12572,cwd.399,apf,2.0602583,21.280611,nan,271000000,,,,,2459611.7371122
135694,j413.696,hires_j,15.191464,71.84075,nan,-1,,,-4.74235644158671,0.2154,2459368.7750921
219134,ajb.213,apf,23.221382,57.168355,5.57000017166138,702000000,,,-4.97047579682091,0.236804201344,2457151.90746683
97658,j126.264,hires_j,11.242545,25.710385,7.71400022506714,252612,,,-4.88640341945804,0.198,2455752.74054057
97658,j70.1408,hires_j,11.242545,25.710385,7.71400022506714,250656,,,-4.99329980017237,0.17,2454988.84211279
75732,j137.452,hires_j,8.8766142,28.330819,nan,253608,,,-5.07661137846513,0.157,2455880.07535581
75732,j83.341,hires_j,8.8766142,28.330819,nan,263684,,,-5.0210250069683,0.171,2455229.88683961
63935,cjb.699,apf,7.8616778,9.3865,nan,426000000,,,-4.83790228032153,0.200232784709,2459271.89183466
HIP70705,bue.297,apf,14.461622,41.953667,9.97999954223633,135000000,,,-4.74216674258764,0.326277170648,2458884.81644182
191939,j413.551,hires_j,20.134869,66.850722,nan,-1,,,-5.01649932700002,0.1624,2459368.11651813
135694,j377.98,hires_j,15.191464,71.84075,nan,250436,,,-4.81517504925007,0.1961,2459038.81316871
T000561,j460.262,hires_j,9.8790111,6.2158333,10.25,212496,,,-5.09039604203806,0.1495,2459694.95574941
75732,j120.273,hires_j,8.8766142,28.330819,nan,259396,,,-5.08086791542088,0.156,2455703.72857514
T001824,czi.488,apf,13.18208,61.74485,9.72000026702881,146000000,,,,,2459694.77451585
63935,bpj.748,apf,7.8616778,9.3865,nan,198000000,,,-4.93175076230046,0.177314566605,2458759.95496866
155060,j406.97,hires_j,17.132206,32.105583,nan,119976,,,-5.14274457232462,0.138,2459302.15506891
158259,j368.105,hires_j,17.423349,52.790684,6.46999979019165,254572,,,-4.9640400526443,0.1634,2458999.92170819
K00246,j97.2801,hires_j,19.402155,49.040272,10.0799999237061,200120,,,-5.15319045177521,0.139,2455438.99217785
191939,cme.701,apf,20.134869,66.850722,nan,540000000,,,-5.08438223035958,0.149975096189,2459352.86870823
T001246,j486.68,hires_j,16.741058,70.429722,11.6300001144409,60028,,,-5.0478858788521,0.1636,2459822.85420436
HIP97166,dbh.693,apf,19.749611,74.062667,9.85000038146973,165000000,,,-4.93403312772761,0.207669545418,2459745.89229826
97658,j231.463,hires_j,11.242545,25.710385,7.71400022506714,250264,,,-4.97757217715324,0.1737,2457570.74470387
219134,j878.152,hires_j,23.221382,57.168355,5.57000017166138,402852,,,-4.99372863173579,0.2257,2455825.86081738
75732,j166.521,hires_j,8.8766142,28.330819,nan,258008,,,-5.05999053932684,0.161,2456327.83775503
63935,bre.182,apf,7.8616778,9.3865,nan,128000000,,,-5.07422916634078,0.150741578847,2458807.02806442
235088,j481.287,hires_j,20.040906,53.376472,nan,250308,,,-4.60193823631164,0.4345,2459791.898576
75732,asr.278,apf,8.8766142,28.330819,nan,1000000000,,,-4.90500701739218,0.206684649852,2457669.93175466
WASP156,j383.84,hires_j,2.1854722,2.4180556,11.5869998931885,60072,,,-5.14574616772745,0.1562,2459071.07124417
207897,dch.399,apf,21.679105,84.333485,nan,529000000,,,,,2459771.96234189
HTR155-001,j234.1205,hires_j,19.847261,48.080307,nan,125152,,,-4.70983315096222,0.454,2457598.97398686
T001444,j409.504,hires_j,20.364994,70.943611,10.9399995803833,125008,,,-5.04015300317254,0.1578,2459356.06601463
97658,bfr.209,apf,11.242545,25.710385,7.71400022506714,1000000000,,,-4.96913244208352,0.175741428758,2458318.69435756
75732,j148.372,hires_j,8.8766142,28.330819,nan,259068,,,-5.08516658413497,0.155,2456019.88570272
75732,j17.123,hires_j,8.8766142,28.330819,nan,501020,,,-4.95223511118623,0.191,2453806.89401497
T001136,dbz.508,apf,12.812328,64.855,9.52999973297119,107000000,,,-4.44601508619154,0.348607931405,2459763.89627716
156141,cnd.094,apf,17.155258,71.876667,8.85999965667725,6680000,,,,,2459377.80776841
63935,cfa.330,apf,7.8616778,9.3865,nan,21800000,,,-5.39340494864317,0.115122841815,2459166.98218279
219134,j08.870,hires_j,23.221382,57.168355,5.57000017166138,509948,4857.3077404,0.000351950215791,-4.88022792150454,0.286,2453549.07561825
191939,j379.83,hires_j,20.134869,66.850722,nan,250196,,,-5.06571833721383,0.1532,2459051.90693466
191939,clb.295,apf,20.134869,66.850722,nan,542000000,,,-5.02461143666557,0.1608110284,2459323.79453448
12572,j389.464,hires_j,2.0602583,21.280611,nan,250512,,,-5.10916606863475,0.1449,2459116.98864488
75732,j104.132,hires_j,8.8766142,28.330819,nan,251320,,,-5.06408649650882,0.16,2455490.1569546
T001451,ces.494,apf,12.434953,61.258889,9.57999992370605,93600000,,,-5.01048641962871,0.15827965168,2459158.97165032
12572,j382.415,hires_j,2.0602583,21.280611,nan,250572,,,-5.07881020779282,0.1491,2459069.09846578
HIP70705,j378.72,hires_j,14.461622,41.953667,9.97999954223633,250212,,,-4.97591087707502,0.2055,2459044.78223369
T001136,bza.696,apf,12.812328,64.855,9.52999973297119,126000000,,,-4.50423049874747,0.315926953174,2459010.89564156
25463,bpc.858,apf,4.0498472,9.2088889,nan,1120000000,,,-5.28961216351687,0.124630369708,2458752.89288379
HIP97166,caa.294,apf,19.749611,74.062667,9.85000038146973,121000000,,,-4.9097286006777,0.217021651367,2459036.7944656
25463,j339.121,hires_j,4.0498472,9.2088889,nan,257188,6329.27189253,11.6379876527,-5.37915781943359,0.1192,2458714.05763362
T001739,j375.488,hires_j,16.0115,83.258611,nan,60048,,,-4.4497555715279,0.5943,2459029.88000926
332231,bug.145,apf,20.449408,33.744167,8.5600004196167,178000000,,,-5.01857469302813,0.151901032955,2458887.09841749
191939,cts.407,apf,20.134869,66.850722,nan,345000000,,,-4.98089284897602,0.169736449789,2459548.80709773
102121,bua.121,apf,11.758706,65.540806,8.75,271000000,,,-4.68565905914612,0.26965421406,2458880.91680902
154840,j431.276,hires_j,17.075917,56.8425,9.17000007629395,250396,,,-5.07568511557485,0.1459,2459482.83765077
T001538,j371.702,hires_j,23.799714,47.655556,10.3500003814697,125072,,,-4.80501862952362,0.2002,2459014.09632936
T001136,cvr.792,apf,12.812328,64.855,9.52999973297119,337000000,,,-4.50228247622468,0.316951171665,2459599.99062147
HIP97166,j387.73,hires_j,19.749611,74.062667,9.85000038146973,250120,,,-5.01222018473329,0.1809,2459097.94764879
T001136,crn.308,apf,12.812328,64.855,9.52999973297119,123000000,,,-4.27394902262782,0.475257794562,2459492.01512882
T001824,cyb.092,apf,13.18208,61.74485,9.72000026702881,160000000,,,,,2459661.85979199
T001288,j409.498,hires_j,20.877803,65.608611,10.4399995803833,60016,,,-4.56193573792813,0.2559,2459356.02876449
155060,cxp.096,apf,17.132206,32.105583,nan,874000000,,,,,2459649.99297862
12572,j416.1108,hires_j,2.0602583,21.280611,nan,60036,,,-5.01107920655969,0.1596,2459388.11963624
96735,j447.217,hires_j,11.14886,34.30301,8.97000026702881,250900,,,-5.0576294780734,0.1512,2459592.95028187
135694,cud.526,apf,15.191464,71.84075,nan,525000000,,,-5.1010661307622,0.145112281258,2459559.82290733
T001444,j389.1869,hires_j,20.364994,70.943611,10.9399995803833,125084,,,-5.10908787218064,0.1459,2459123.71773401
T001824,cku.491,apf,13.18208,61.74485,9.72000026702881,33400000,,,,,2459316.83109519
146757,dcd.298,apf,16.232589,63.533333,nan,294000000,,,,,2459767.92981313
HIP65469,j469.1071,hires_j,13.41884,38.92237,9.97000026702881,125056,,,-4.47780079675222,0.6641,2459742.77178913
TIC142381532,cll.686,apf,13.081314,63.753056,10.7299995422363,69100000,,,-4.92052516849665,0.282420445687,2459333.70774397
T001246,j415.492,hires_j,16.741058,70.429722,11.6300001144409,60060,,,-5.06297636603656,0.1599,2459378.89086893
95072,cke.485,apf,10.98515,40.98372,nan,540000000,,,,,2459300.71522647
135694,j366.488,hires_j,15.191464,71.84075,nan,250016,,,-4.78464420216379,0.2038,2458919.04240076
219134,abl.109,apf,23.221382,57.168355,5.57000017166138,380000000,,,-4.97115195323258,0.236472845145,2456606.59733901
TIC142381532,bxe.084,apf,13.081314,63.753056,10.7299995422363,35900000,,,-5.24207602927531,0.14476415557,2458962.68788667
97658,awq.199,apf,11.242545,25.710385,7.71400022506714,501000000,,,-4.8143450316621,0.221161104021,2457853.71766969
12572,ctq.599,apf,2.0602583,21.280611,nan,277000000,,,,,2459546.70990604
219134,bfb.207,apf,23.221382,57.168355,5.57000017166138,1210000000,,,-4.91391437280374,0.266431625918,2458285.79643682
T001248,j455.107,hires_j,17.268239,63.105556,11.8450002670288,60072,,,-4.80562389616561,0.235,2459657.12404301
HIP97166,j368.113,hires_j,19.749611,74.062667,9.85000038146973,250356,,,-5.00022666143835,0.1847,2459000.03434855
135694,bqp.086,apf,15.191464,71.84075,nan,193000000,,,-5.07646952963026,0.148301889766,2458791.634343
HTR155-001,j60.769,hires_j,19.847261,48.080307,nan,250276,,,-4.58056877425293,0.605,2454727.90409613
155060,clc.497,apf,17.132206,32.105583,nan,993000000,,,,,2459324.84261271
25463,buv.286,apf,4.0498472,9.2088889,nan,20000000,,,-4.68707895480061,0.212194268102,2458901.67396804
97658,atn.272,apf,11.242545,25.710385,7.71400022506714,1000000000,,,-4.94038934339957,0.182999192786,2457703.96836892
T001436,j417.79,hires_j,14.373478,55.334167,12.0100002288818,50060,,,-4.83573431225632,0.2482,2459395.78385491
6061,bue.286,apf,1.039875,37.185278,8.84000015258789,25800000,,,-4.96321934816399,0.16122989877,2458884.64983329
T001520,j357.97,hires_j,23.34885,62.161111,10.1499996185303,10008,6214.82095342,9.66381708771,-5.02938856822322,0.1544,2458832.77365796
25463,j402.65,hires_j,4.0498472,9.2088889,nan,252536,,,-5.20992817532522,0.1305,2459271.72511288
TIC142381532,j427.672,hires_j,13.081314,63.753056,10.7299995422363,60072,,,-4.92872206637693,0.2775,2459451.73804065
75732,j835.212,hires_j,8.8766142,28.330819,nan,406928,,,-5.04872320391765,0.1638,2455200.99711617
T001691,j434.275,hires_j,18.160275,86.860278,nan,60104,,,-4.84413617917225,0.1965,2459503.79297411
HIP57099,j416.674,hires_j,11.70504,23.02703,11.4099998474121,125024,,,-4.85304549539842,0.341,2459385.78655551
97658,j188.237,hires_j,11.242545,25.710385,7.71400022506714,250764,,,-4.89841254261373,0.1945,2456827.75331134
12572,buy.085,apf,2.0602583,21.280611,nan,111000000,,,,,2458904.66965279
156141,ctv.391,apf,17.155258,71.876667,8.85999965667725,298000000,,,,,2459551.6146641
T002076,cwb.597,apf,14.4928,39.7904,9.14000034332275,720000000,,,,,2459609.84353802
T001451,bxn.290,apf,12.434953,61.258889,9.57999992370605,177000000,,,-5.40243593989544,0.117463525625,2458971.78584755
219134,j73.89,hires_j,23.221382,57.168355,5.57000017166138,270280,,,-4.92927545616616,0.258,2455027.03722624
75732,avt.221,apf,8.8766142,28.330819,nan,1000000000,,,-4.93667650323885,0.19597988891,2457814.76799394
77946,j436.304,hires_j,9.11851,46.67243,9.0,250752,,,-5.15194010556753,0.1378,2459510.07810916
219134,boq.738,apf,23.221382,57.168355,5.57000017166138,348000000,,,-4.94362733897614,0.250387294949,2458740.81105412
T001451,bug.085,apf,12.434953,61.258889,9.57999992370605,227000000,,,-4.661815536042,0.242863818845,2458886.66033393
219134,acn.127,apf,23.221382,57.168355,5.57000017166138,553000000,,,-4.98386599678809,0.230337316491,2456678.72004354
25463,j425.80,hires_j,4.0498472,9.2088889,nan,252380,,,-5.21996569505965,0.1297,2459441.14587518
T001794,j465.68,hires_j,13.55983,49.06084,10.3199996948242,60128,,,-5.04972548248996,0.1495,2459715.96757281
97658,j121.273,hires_j,11.242545,25.710385,7.71400022506714,251924,,,-4.92532220667775,0.187,2455723.75163787
HTR155-001,j194.697,hires_j,19.847261,48.080307,nan,125344,,,-4.61668050102047,0.5582,2456909.99964579
T001723,j401.412,hires_j,7.7864806,68.476667,9.65999984741211,60156,,,-4.96078228361625,0.17,2459268.94564548
77946,j441.327,hires_j,9.11851,46.67243,9.0,250492,,,-5.16799317891917,0.1362,2459538.12128111
207897,j370.301,hires_j,21.679105,84.333485,nan,60592,,,-4.80053478484801,0.2473,2459007.97721259
T001136,clf.290,apf,12.812328,64.855,9.52999973297119,184000000,,,-4.54536570416501,0.295338076087,2459327.81435259
12572,cwb.592,apf,2.0602583,21.280611,nan,220000000,,,,,2459609.73099229
T002076,cvq.527,apf,14.4928,39.7904,9.14000034332275,819000000,,,,,2459599.0133208
155060,j389.865,hires_j,17.132206,32.105583,nan,250872,,,-5.25361802696615,0.1282,2459118.70244328
191939,cvv.788,apf,20.134869,66.850722,nan,316000000,,,-5.15195642184653,0.139392775295,2459603.61988441
156141,cmv.091,apf,17.155258,71.876667,8.85999965667725,365000000,,,,,2459369.77592842
207897,j449.80,hires_j,21.679105,84.333485,nan,60712,,,-4.83579175106628,0.2323,2459598.71037486
TIC142381532,j385.1268,hires_j,13.081314,63.753056,10.7299995422363,60156,,,-4.84653717584902,0.3313,2459092.74423604
219134,j201.841,hires_j,23.221382,57.168355,5.57000017166138,254468,,,-4.99179691623358,0.2266,2457202.13297931
T000561,j359.131,hires_j,9.8790111,6.2158333,10.25,250212,,,-5.11411930311339,0.1454,2458852.97748965
HIP57099,j398.83,hires_j,11.70504,23.02703,11.4099998474121,125060,,,-4.84336827111059,0.3483,2459215.05923711
135694,j458.412,hires_j,15.191464,71.84075,nan,250576,,,-4.73717699530678,0.2169,2459681.9111334
97658,bfh.202,apf,11.242545,25.710385,7.71400022506714,501000000,,,-4.98616854531883,0.171661068544,2458299.69825573
25463,bop.438,apf,4.0498472,9.2088889,nan,1120000000,,,-5.23520247800088,0.128520406661,2458739.83753216
156141,dce.495,apf,17.155258,71.876667,8.85999965667725,340000000,,,,,2459768.7780744
HIP74981,j426.275,hires_j,15.322542,29.206238,nan,125112,,,-4.77011414831504,0.8751,2459444.85433774
T001246,j401.435,hires_j,16.741058,70.429722,11.6300001144409,47944,,,-5.22268767575832,0.1277,2459269.13556623
K00246,j127.499,hires_j,19.402155,49.040272,10.0799999237061,200232,,,-5.19986840557332,0.134,2455761.84260675
T001669,j443.71,hires_j,3.0637639,83.587222,10.2200002670288,60080,,,-5.10492482436007,0.1464,2459565.86089539
75732,j467.66,hires_j,8.8766142,28.330819,nan,258100,,,-5.05191272498506,0.163,2459724.72682867
T001798,j414.72,hires_j,14.07293,46.51928,11.3599996566772,60036,,,-4.93920444937205,0.1979,2459373.76155152
HIP97166,dcc.107,apf,19.749611,74.062667,9.85000038146973,100000000,,,-4.89785079357981,0.221786033007,2459766.91271707
135694,bqk.438,apf,15.191464,71.84075,nan,194000000,,,-5.1212439191183,0.142627262512,2458786.78375295
T001136,cij.499,apf,12.812328,64.855,9.52999973297119,263000000,,,-4.47575136813304,0.331367702307,2459253.85419816
219134,akf.189,apf,23.221382,57.168355,5.57000017166138,1000000000,,,-4.9166600577778,0.26490256082,2457211.72427234
219134,j41.628,hires_j,23.221382,57.168355,5.57000017166138,414292,,,-4.82144808076959,0.324,2454306.07556908
97658,j115.658,hires_j,11.242545,25.710385,7.71400022506714,252380,,,-4.91435745848588,0.19,2455614.04135459
T001798,j411.70,hires_j,14.07293,46.51928,11.3599996566772,60092,,,-4.93506369533337,0.1993,2459361.75985339
155060,dbt.094,apf,17.132206,32.105583,nan,645000000,,,,,2459757.88228193
97658,j116.620,hires_j,11.242545,25.710385,7.71400022506714,251932,,,-4.92163644599756,0.188,2455635.99698574
T001759,j434.282,hires_j,21.790111,62.753611,nan,80044,,,-4.71489524911191,0.9923,2459503.89901057
T001136,j453.112,hires_j,12.812328,64.855,9.52999973297119,248264,,,-4.54127361158994,0.2973,2459649.89497984
75732,aba.264,apf,8.8766142,28.330819,nan,354000000,,,-5.08850882907049,0.154229303939,2456578.05339487
207897,dbo.587,apf,21.679105,84.333485,nan,136000000,,,,,2459752.81378725
332231,bxd.702,apf,20.449408,33.744167,8.5600004196167,258000000,,,-5.35871828763955,0.120859620764,2458961.96542227
219134,abj.158,apf,23.221382,57.168355,5.57000017166138,388000000,,,-5.00926280461878,0.218606226335,2456596.6006938
T001248,j436.77,hires_j,17.268239,63.105556,11.8450002670288,60032,,,-4.82455307136213,0.2276,2459508.73698433
191939,j388.463,hires_j,20.134869,66.850722,nan,250528,,,-5.10357640619847,0.1468,2459101.71639855
75732,j91.458,hires_j,8.8766142,28.330819,nan,258320,,,-5.04398241738862,0.165,2455344.7342667
75732,j389.1157,hires_j,8.8766142,28.330819,nan,253660,,,-5.01547038516369,0.1725,2459120.14742393
75732,j18.635,hires_j,8.8766142,28.330819,nan,404268,,,-4.94906577740098,0.192,2453841.80349229
T002076,dbt.085,apf,14.4928,39.7904,9.14000034332275,304000000,,,,,2459757.74793959
96735,j417.82,hires_j,11.14886,34.30301,8.97000026702881,250884,,,-5.08156369862044,0.1479,2459395.79783351
TIC142381532,cix.961,apf,13.081314,63.753056,10.7299995422363,21800000,,,-4.6741809762704,0.483314942276,2459267.83748351
75732,j369.69,hires_j,8.8766142,28.330819,nan,258156,,,-5.03082458625132,0.1684,2459002.74671159
T001258,bua.142,apf,13.965622,79.583056,9.63000011444092,88500000,,,-4.98528850008291,0.156453873048,2458881.03600279
T001775,j441.329,hires_j,10.00767,39.45775,11.6499996185303,60040,,,-4.21794902286024,0.4828,2459538.12792124
GJ9522A,j469.84,hires_j,15.529736,47.055278,nan,60120,,,-4.61452669704347,0.9071,2459737.8395304
97658,j138.915,hires_j,11.242545,25.710385,7.71400022506714,251364,,,-4.89667648817222,0.195,2455905.06686421
219134,j259.325,hires_j,23.221382,57.168355,5.57000017166138,265332,,,-4.95153318742548,0.2463,2457934.07588567
219134,j885.135,hires_j,23.221382,57.168355,5.57000017166138,408804,,,NaN,0,2455911.81287444
T001347,j469.697,hires_j,18.688444,70.29,11.1700000762939,60044,,,-4.58094193374467,0.3377,2459740.91272613
97658,j117.373,hires_j,11.242545,25.710385,7.71400022506714,252520,,,-4.91798170249723,0.189,2455667.96895919
332231,buw.509,apf,20.449408,33.744167,8.5600004196167,314000000,,,-5.43651222627909,0.116576180862,2458903.04226422
77946,cjb.690,apf,9.11851,46.67243,9.0,376000000,,,,,2459271.75748994
75732,acm.271,apf,8.8766142,28.330819,nan,383000000,,,-5.01747823981974,0.17195557276,2456676.04286066
6061,btf.287,apf,1.039875,37.185278,8.84000015258789,190000000,,,-4.75805655476318,0.201804085856,2458859.62626833
